time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1995-01-13T15:33:45.740Z,41.598,28.478,10,2.9,md,,,,0.4,us,usp0006r9b,2014-11-07T00:57:07.917Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1995-01-10T12:26:37.080Z,40.295,28.021,10,2.6,md,,,,0.7,us,usp0006r52,2014-11-07T00:57:07.306Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1995-01-09T22:58:44.590Z,40.077,28.052,5,2.6,md,,,,0.5,us,usp0006r45,2014-11-07T00:57:07.154Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1995-01-08T10:02:13.620Z,40.751,29.566,10,2.6,md,,,,0.9,us,usp0006r1a,2014-11-07T00:57:06.835Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-30T12:02:43.610Z,40.447,28.609,10,2.8,ml,,,,0.9,us,usp0006qmq,2014-11-07T00:57:00.765Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-26T08:38:50.600Z,41.752,27.291,5,3.3,ml,,,,0.9,us,usp0006qez,2014-11-07T00:56:59.837Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-25T23:00:58.550Z,40.716,30.124,5,3.3,ml,,,,0.4,us,usp0006qeq,2014-11-07T00:56:59.798Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-20T04:59:16.510Z,40.176,29.506,10,2.9,ml,,,,0.7,us,usp0006q7v,2014-11-07T00:56:58.806Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-18T16:27:12.310Z,40.557,27.467,10,3,ml,,,,0.4,us,usp0006q6e,2014-11-07T00:56:58.627Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-17T13:47:12.200Z,41.125,28.462,10,2.8,ml,,,,0.8,us,usp0006q4z,2014-11-07T00:56:58.405Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-16T20:50:56.660Z,40.594,30.288,10,2.8,ml,,,,0.4,us,usp0006q42,2014-11-07T00:56:58.291Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-12T13:13:06.050Z,40.218,29.323,10,2.7,ml,,,,0.2,us,usp0006pyy,2014-11-07T00:56:57.485Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-12T02:19:34.850Z,40.501,27.935,10,2.8,ml,,,,0.5,us,usp0006pyb,2014-11-07T00:56:57.354Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-10T14:55:17.680Z,41.118,28.422,10,2.8,ml,,,,0.7,us,usp0006pwe,2014-11-07T00:56:57.008Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-10T05:53:16.010Z,40.04,28.865,10,2.9,ml,,,,0.4,us,usp0006pvx,2014-11-07T00:56:56.933Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-10T00:19:33.430Z,40.72,29.789,10,3.3,ml,,,,0.6,us,usp0006pvd,2014-11-07T00:56:56.563Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-09T20:13:29.330Z,40.782,27.492,10,2.9,ml,,,,0.7,us,usp0006pv3,2014-11-07T00:56:56.535Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-08T17:54:53.320Z,40.562,30.366,10,3,ml,,,,0.6,us,usp0006ptq,2014-11-07T00:56:56.052Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-06T04:42:53.170Z,40.724,27.386,5,2.8,ml,,,,0.6,us,usp0006pqk,2014-11-07T00:56:55.299Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-06T01:40:47.830Z,40.632,27.75,10,3.1,ml,,,,0.5,us,usp0006pqd,2014-11-07T00:56:55.248Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-04T01:14:56.990Z,40.336,29.161,5,2.8,ml,,,,0.4,us,usp0006pmp,2014-11-07T00:56:54.570Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-03T15:02:49.990Z,41.319,29.187,10,2.9,ml,,,,0.3,us,usp0006pm2,2014-11-07T00:56:54.436Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-12-01T13:38:21.250Z,40.338,28.772,10,2.8,ml,,,,0.3,us,usp0006phs,2014-11-07T00:56:53.615Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-30T11:02:59.110Z,40.374,29.141,10,3,ml,,,,1.2,us,usp0006pfs,2014-11-07T00:56:51.394Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-30T10:48:41.430Z,40.82,27.804,5,3,ml,,,,0.4,us,usp0006pfr,2014-11-07T00:56:51.392Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-30T02:52:24.780Z,40.825,27.766,5,2.7,ml,,,,0.8,us,usp0006pf5,2014-11-07T00:56:51.347Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-29T21:12:22.880Z,40.66,27.839,10,2.7,ml,,,,0.3,us,usp0006pes,2014-11-07T00:56:51.289Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-29T13:46:43.070Z,40.167,29.224,5,2.6,ml,,,,0.7,us,usp0006pdt,2014-11-07T00:56:51.154Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-29T03:29:50.860Z,39.984,28.825,10,2.8,ml,,,,0.6,us,usp0006pd9,2014-11-07T00:56:51.108Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-28T16:29:38.820Z,40.574,29.259,10,2.7,ml,,,,0.3,us,usp0006pcn,2014-11-07T00:56:51.052Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-27T22:08:24.510Z,40.625,28.933,5,2.5,ml,,,,0.2,us,usp0006pbf,2014-11-07T00:56:50.965Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-27T02:46:06.280Z,40.739,27.599,5,2.7,ml,,,,1.1,us,usp0006pa1,2014-11-07T00:56:50.857Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-25T16:01:31.400Z,40.902,28.517,10,2.7,ml,,,,0.7,us,usp0006p7r,2014-11-07T00:56:50.581Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-25T10:34:15.900Z,39.954,28.918,10,2.8,ml,,,,0.4,us,usp0006p79,2014-11-07T00:56:50.547Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-25T08:15:13.390Z,40.212,28.04,5,2.8,ml,,,,0.4,us,usp0006p76,2014-11-07T00:56:50.521Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-24T11:06:00.670Z,40.383,28.295,5,2.8,ml,,,,0.1,us,usp0006p5m,2014-11-07T00:56:50.337Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-24T10:15:54.270Z,39.962,28.843,5,2.6,ml,,,,0.1,us,usp0006p5f,2014-11-07T00:56:50.322Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-23T19:11:57.310Z,40.861,28.727,5,2.6,ml,,,,0.1,us,usp0006p48,2014-11-07T00:56:50.230Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-22T14:20:26.270Z,40.188,29.185,5,2.8,ml,,,,0.6,us,usp0006p2d,2014-11-07T00:56:49.943Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-20T03:10:55.260Z,40.217,28.246,10,3,ml,,,,0.4,us,usp0006ny4,2014-11-07T00:56:49.193Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-17T19:19:22.000Z,40.748,28.005,10,2.7,ml,,,,0.7,us,usp0006nub,2014-11-07T00:56:48.039Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-16T10:16:08.650Z,39.965,28.872,10,2.9,ml,,,,0.5,us,usp0006nra,2014-11-07T00:56:47.782Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-12T07:56:44.510Z,40.822,28.148,10,2.9,ml,,,,0.8,us,usp0006nen,2014-11-07T00:56:46.729Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-11T12:19:54.110Z,40.547,27.5,10,3.1,ml,,,,0.7,us,usp0006ndg,2014-11-07T00:56:46.644Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-11T10:44:00.040Z,40.382,28.305,10,3,ml,,,,0.3,us,usp0006nda,2014-11-07T00:56:46.615Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-11T02:18:25.040Z,40.248,28.866,10,2.7,ml,,,,0.6,us,usp0006ncz,2014-11-07T00:56:46.557Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-10T22:31:55.610Z,40.272,29.508,10,2.8,ml,,,,0.7,us,usp0006ncu,2014-11-07T00:56:46.543Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-10T14:52:36.500Z,40.2,29.209,10,2.6,ml,,,,0.2,us,usp0006nck,2014-11-07T00:56:46.496Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-08T20:59:00.680Z,40.827,30.342,10,2.7,ml,,,,0.9,us,usp0006n9z,2014-11-07T00:56:46.080Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-08T07:32:24.310Z,40.73,30.405,10,2.8,ml,,,,0.9,us,usp0006n8u,2014-11-07T00:56:45.978Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-06T20:26:43.490Z,40.772,27.512,10,3.1,md,,,,0.6,us,usp0006n6w,2014-11-07T00:56:44.399Z,"western Turkey",earthquake,,,,,reviewed,us,ath
1994-11-05T11:12:47.350Z,40.746,27.484,10,3.6,ml,,,,0.7,us,usp0006n5n,2014-11-07T00:56:42.457Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-05T03:16:46.910Z,40.791,30.571,10,2.6,ml,,,,0.3,us,usp0006n59,2014-11-07T00:56:41.850Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-02T12:49:00.820Z,40.608,30.053,5,2.5,ml,,,,0.4,us,usp0006n1r,2014-11-07T00:56:38.339Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-11-01T10:25:27.800Z,40.758,30.001,10,2.6,ml,,,,0.1,us,usp0006n07,2014-11-07T00:56:37.225Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-31T16:04:09.530Z,40.587,27.477,10,2.7,ml,,,,0.6,us,usp0006myk,2014-11-07T00:56:34.743Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-31T15:52:32.390Z,40.856,28.244,10,2.8,ml,,,,0.6,us,usp0006myg,2014-11-07T00:56:34.736Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-31T13:07:47.780Z,40.772,27.7,10,2.8,ml,,,,0.6,us,usp0006mye,2014-11-07T00:56:34.734Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-31T12:06:21.150Z,40.697,30.024,5,2.6,ml,,,,0.6,us,usp0006myd,2014-11-07T00:56:34.732Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-31T11:08:48.020Z,40.225,29.611,10,2.6,ml,,,,0.2,us,usp0006myb,2014-11-07T00:56:34.686Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-31T10:15:23.390Z,40.764,29.971,10,2.5,ml,,,,0.5,us,usp0006mya,2014-11-07T00:56:34.685Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-31T06:52:41.070Z,40.172,28.305,10,3.3,ml,,,,0.3,us,usp0006my6,2014-11-07T00:56:34.675Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-30T19:51:20.330Z,41.161,29.718,10,2.9,ml,,,,0.4,us,usp0006mxp,2014-11-07T00:56:34.631Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-30T18:31:50.960Z,40.626,29.13,10,2.5,ml,,,,0.5,us,usp0006mxk,2014-11-07T00:56:34.623Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-30T12:39:40.380Z,40.484,29.125,10,2.6,ml,,,,0.7,us,usp0006mx7,2014-11-07T00:56:34.590Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-29T14:47:34.100Z,41.15,28.575,5,2.7,ml,,,,0.4,us,usp0006mvv,2014-11-07T00:56:34.433Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-28T13:08:01.240Z,40.83,27.773,10,2.7,ml,,,,0.6,us,usp0006muj,2014-11-07T00:56:34.293Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-28T10:29:00.900Z,40.783,27.789,10,2.7,ml,,,,0.7,us,usp0006mua,2014-11-07T00:56:34.266Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-27T13:27:17.440Z,40.199,29.227,10,2.7,ml,,,,0.2,us,usp0006msy,2014-11-07T00:56:34.029Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-27T10:04:08.450Z,41.109,28.675,10,2.7,ml,,,,0.4,us,usp0006mst,2014-11-07T00:56:34.020Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-27T05:50:36.650Z,40.394,28.449,10,2.9,ml,,,,0.5,us,usp0006msg,2014-11-07T00:56:33.945Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-26T11:01:45.960Z,40.425,28.45,10,2.7,ml,,,,0.5,us,usp0006mrf,2014-11-07T00:56:33.841Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-25T14:44:29.180Z,40.22,28.8,10,2.5,ml,,,,0.3,us,usp0006mpz,2014-11-07T00:56:33.685Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-25T14:29:37.630Z,40.812,30.214,10,2.7,ml,,,,0.5,us,usp0006mpy,2014-11-07T00:56:33.683Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-24T09:26:47.460Z,40.585,30.562,10,2.7,ml,,,,0.7,us,usp0006mmn,2014-11-07T00:56:33.305Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-24T01:39:51.800Z,40.849,27.791,5,2.7,ml,,,,0.5,us,usp0006mm4,2014-11-07T00:56:33.240Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-23T07:52:37.740Z,40.183,31.149,10,2.8,ml,,,,1,us,usp0006mjz,2014-11-07T00:56:33.086Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-23T04:19:48.420Z,40.655,30.453,5,2.8,ml,,,,0.8,us,usp0006mjr,2014-11-07T00:56:33.070Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-20T19:24:34.540Z,40.473,29.438,10,2.7,ml,,,,0.2,us,usp0006mem,2014-11-07T00:56:32.351Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-20T18:07:00.660Z,40.372,29.506,10,2.8,ml,,,,0.4,us,usp0006meh,2014-11-07T00:56:32.346Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-19T09:33:33.090Z,40.384,27.863,10,2.9,ml,,,,0.7,us,usp0006mbw,2014-11-07T00:56:32.078Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-19T04:16:33.190Z,40.672,30.076,10,3.4,ml,,,,0.5,us,usp0006mbh,2014-11-07T00:56:32.051Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-17T10:33:01.940Z,41.711,27.306,10,3.2,ml,,,,0.7,us,usp0006m8m,2014-11-07T00:56:31.684Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-16T06:05:40.120Z,40.827,27.713,10,2.9,ml,,,,0.4,us,usp0006m6k,2014-11-07T00:56:31.493Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-16T01:06:07.280Z,40.424,28.895,10,2.5,ml,,,,0.5,us,usp0006m67,2014-11-07T00:56:31.390Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-15T03:56:00.730Z,40.617,29.999,10,2.7,ml,,,,0.1,us,usp0006m4v,2014-11-07T00:56:31.215Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-13T10:04:28.010Z,40.737,29.099,10,2.9,ml,,,,0.5,us,usp0006m1v,2014-11-07T00:56:30.862Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-11T10:16:28.590Z,40.342,27.112,10,2.6,ml,,,,0.4,us,usp0006kyk,2014-11-07T00:56:30.371Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-09T12:48:27.790Z,40.026,27.749,10,2.8,ml,,,,0.2,us,usp0006kv6,2014-11-07T00:56:29.921Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-04T22:45:01.280Z,40.277,27.95,10,2.6,ml,,,,0.8,us,usp0006kh3,2014-11-07T00:56:27.606Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-04T11:35:54.000Z,40.724,29.904,5,2.6,ml,,,,0,us,usp0006kdg,2014-11-07T00:56:26.329Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-03T13:25:20.490Z,40.133,29.517,10,2.7,ml,,,,1,us,usp0006kc2,2014-11-07T00:56:26.125Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-10-01T04:35:09.020Z,40.67,29.915,10,2.8,ml,,,,0.6,us,usp0006k8f,2014-11-07T00:56:23.589Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-30T22:28:03.370Z,40.815,27.894,5,2.9,ml,,,,0.6,us,usp0006k83,2014-11-07T00:56:21.763Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-30T22:27:31.380Z,40.811,27.872,10,2.9,ml,,,,0.8,us,usp0006k82,2014-11-07T00:56:21.761Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-30T15:05:55.560Z,40.008,29.205,10,2.7,ml,,,,0.1,us,usp0006k7r,2014-11-07T00:56:21.700Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-30T13:18:58.920Z,40.324,26.878,5,2.7,ml,,,,0.8,us,usp0006k7n,2014-11-07T00:56:21.693Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-30T10:19:04.360Z,41.016,28.681,10,2.6,ml,,,,0.6,us,usp0006k7f,2014-11-07T00:56:21.679Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-30T05:19:46.970Z,40.226,28.794,5,2.7,ml,,,,0.6,us,usp0006k78,2014-11-07T00:56:21.650Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-29T13:59:45.190Z,40.461,28.718,5,2.5,ml,,,,0.6,us,usp0006k68,2014-11-07T00:56:21.565Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-29T04:06:34.710Z,40.831,27.765,10,2.8,ml,,,,0.5,us,usp0006k5q,2014-11-07T00:56:21.232Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-28T16:00:31.240Z,41.515,27.006,10,3,ml,,,,0.1,us,usp0006k54,2014-11-07T00:56:20.803Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-28T08:47:32.030Z,40.731,30.094,10,2.5,ml,,,,0,us,usp0006k4n,2014-11-07T00:56:20.782Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-28T04:47:58.360Z,40.601,28.888,10,2.5,ml,,,,0.4,us,usp0006k4e,2014-11-07T00:56:20.752Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-27T15:31:29.390Z,40.3,29.284,10,2.6,ml,,,,0.8,us,usp0006k3e,2014-11-07T00:56:20.616Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-27T14:28:46.130Z,40.891,29.512,10,2.6,ml,,,,0.3,us,usp0006k39,2014-11-07T00:56:20.600Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-27T09:59:27.970Z,40.76,27.468,10,2.7,ml,,,,0.8,us,usp0006k2q,2014-11-07T00:56:20.543Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-27T05:53:20.130Z,39.969,27.453,10,2.9,ml,,,,0.5,us,usp0006k28,2014-11-07T00:56:20.493Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-26T18:37:49.890Z,40.761,27.648,10,2.7,ml,,,,0.4,us,usp0006k1q,2014-11-07T00:56:20.441Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-25T10:55:30.640Z,40.002,28.088,10,3,ml,,,,0.5,us,usp0006jzh,2014-11-07T00:56:19.791Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-24T14:11:17.720Z,41.108,28.444,5,2.7,ml,,,,0.5,us,usp0006jyd,2014-11-07T00:56:19.683Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-24T13:08:10.890Z,40.69,29.49,10,2.6,ml,,,,1.2,us,usp0006jy8,2014-11-07T00:56:19.674Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-24T12:23:57.650Z,40.888,29.281,10,2.5,ml,,,,0.4,us,usp0006jy5,2014-11-07T00:56:19.667Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-19T15:16:13.960Z,40.635,27.579,10,3.5,ml,,,,0.9,us,usp0006jq1,2014-11-07T00:56:18.695Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-19T11:15:10.180Z,40.382,28.02,10,2.8,ml,,,,0.5,us,usp0006jpt,2014-11-07T00:56:18.655Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-18T15:00:28.780Z,39.997,29.467,10,2.6,ml,,,,0.4,us,usp0006jnp,2014-11-07T00:56:18.564Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-17T23:20:02.160Z,39.969,28.107,10,3.1,ml,,,,0.3,us,usp0006jmm,2014-11-07T00:56:18.505Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-16T14:31:30.230Z,40.327,27.912,10,2.7,ml,,,,0.8,us,usp0006jj7,2014-11-07T00:56:18.035Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-15T10:40:47.650Z,40.704,30.556,10,3.2,ml,,,,0.6,us,usp0006jgc,2014-11-07T00:56:17.466Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-13T13:43:58.490Z,40.59,28.909,10,2.6,ml,,,,0.9,us,usp0006jdc,2014-11-07T00:56:16.039Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-13T08:46:22.590Z,41.501,28.356,10,2.7,ml,,,,0.6,us,usp0006jcm,2014-11-07T00:56:15.930Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-13T03:05:03.060Z,40.685,29.836,10,2.7,ml,,,,0.6,us,usp0006jbx,2014-11-07T00:56:15.788Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-11T15:28:55.480Z,40.401,28.338,10,2.7,ml,,,,0.1,us,usp0006j8e,2014-11-07T00:56:15.275Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-11T10:05:43.440Z,40.121,29.259,10,2.9,ml,,,,0.3,us,usp0006j84,2014-11-07T00:56:15.173Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-11T04:51:14.290Z,40.577,28.994,10,2.7,ml,,,,0.8,us,usp0006j7r,2014-11-07T00:56:15.113Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-10T15:58:08.630Z,40.814,30.337,10,2.7,ml,,,,0.9,us,usp0006j78,2014-11-07T00:56:15.008Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-09T23:39:08.480Z,40.334,29.628,10,2.9,ml,,,,0.4,us,usp0006j67,2014-11-07T00:56:14.859Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-09T21:26:32.940Z,40.403,28.601,10,3.3,ml,,,,0.4,us,usp0006j62,2014-11-07T00:56:14.846Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-08T20:11:50.940Z,40.421,28.802,10,2.6,ml,,,,0.5,us,usp0006j4q,2014-11-07T00:56:14.729Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-08T05:34:33.870Z,40.594,30.147,5,3.1,ml,,,,0.3,us,usp0006j3d,2014-11-07T00:56:14.392Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-07T06:02:23.280Z,40.176,27.222,10,3.5,ml,,,,1,us,usp0006j24,2014-11-07T00:56:14.217Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-06T09:48:19.800Z,40.932,28.65,5,2.7,ml,,,,0.5,us,usp0006j15,2014-11-07T00:56:14.103Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-06T07:30:57.230Z,40.849,28.294,10,3,ml,,,,0.6,us,usp0006j0v,2014-11-07T00:56:14.088Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-05T09:17:56.540Z,40.017,28.077,10,2.8,ml,,,,0.6,us,usp0006hzn,2014-11-07T00:56:13.762Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-05T07:58:39.380Z,40.658,30.156,10,2.7,ml,,,,1.5,us,usp0006hzj,2014-11-07T00:56:13.757Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-04T19:28:28.450Z,40.318,30.881,10,2.7,ml,,,,0.8,us,usp0006hyt,2014-11-07T00:56:13.587Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-03T21:23:11.240Z,40.388,28.967,10,2.7,ml,,,,0.5,us,usp0006hxj,2014-11-07T00:56:13.374Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-03T13:57:59.500Z,41.091,28.439,10,2.7,ml,,,,1.3,us,usp0006hx2,2014-11-07T00:56:13.225Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-09-01T10:43:02.460Z,40.32,27.54,10,3,ml,,,,0.6,us,usp0006hsm,2014-11-07T00:56:11.258Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-08-31T06:16:57.000Z,40.657,27.434,10,2.8,ml,,,,0.4,us,usp0006hqy,2014-11-07T00:56:09.101Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-08-31T02:28:35.770Z,40.668,29.872,10,2.5,ml,,,,0.3,us,usp0006hqq,2014-11-07T00:56:09.070Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-08-27T14:01:20.210Z,41.122,28.461,5,2.7,ml,,,,0.4,us,usp0006hjq,2014-11-07T00:56:07.768Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-08-25T21:28:27.130Z,40.404,28.841,10,2.6,ml,,,,0.7,us,usp0006hge,2014-11-07T00:56:07.597Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-08-25T17:08:27.630Z,40.115,27.431,10,2.8,ml,,,,0.6,us,usp0006hg7,2014-11-07T00:56:07.583Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-08-25T09:12:24.440Z,40.753,29.269,10,2.7,ml,,,,0.2,us,usp0006hfv,2014-11-07T00:56:07.563Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-08-23T09:27:59.690Z,39.962,28.077,10,3,ml,,,,0.4,us,usp0006hcg,2014-11-07T00:56:07.203Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-08-22T20:30:40.940Z,40.478,30.444,5,2.9,ml,,,,0.6,us,usp0006hbp,2014-11-07T00:56:07.098Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-08-22T08:56:56.780Z,40.284,29.007,10,2.7,ml,,,,0.5,us,usp0006hag,2014-11-07T00:56:06.904Z,"western Turkey",earthquake,,,,,reviewed,us,isk
1994-08-21T21:43:43.910Z,40.667,27.416,10,2.7,ml,,,,0.4,us,usp0006h9y,2014-11-07T00:56:06.849Z,"western Turkey",earthquake,,,,,reviewed,us,isk
